design_name,clock_frequency_mhz,toggle_rate,static_probability,cell_count,seq_cell_count,total_area,logic_depth,dynamic_power,leakage_power,power_units,vdd,temperature,process,pvt_corner,split_set
mux_case,200,0.1,0.63,15,0,0.2016,8,5.117,1.5549,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,200,0.1,0.9,15,0,0.2016,8,4.069,1.6461,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,200,0.37,0.1,15,0,0.2016,8,8.8823,1.2645,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Validation
mux_case,200,0.37,0.37,15,0,0.2016,8,9.2817,1.4397,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,200,0.37,0.63,15,0,0.2016,8,9.3605,1.5794,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,200,0.37,0.9,15,0,0.2016,8,9.0611,1.7611,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
mux_case,200,0.63,0.1,15,0,0.2016,8,16.8567,1.1955,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Validation
mux_case,200,0.63,0.37,15,0,0.2016,8,16.8529,1.4154,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,200,0.63,0.63,15,0,0.2016,8,16.8492,1.627,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,200,0.63,0.9,15,0,0.2016,8,16.8454,1.8469,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,200,0.9,0.1,15,0,0.2016,8,17.0611,1.1955,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,200,0.9,0.37,15,0,0.2016,8,17.0556,1.4154,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Validation
mux_case,200,0.9,0.63,15,0,0.2016,8,17.0504,1.627,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,200,0.9,0.9,15,0,0.2016,8,17.0449,1.8469,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
mux_case,300,0.1,0.1,15,0,0.2016,8,4.2385,1.4143,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,300,0.1,0.37,15,0,0.2016,8,5.3893,1.4665,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,300,0.1,0.63,15,0,0.2016,8,5.4616,1.5559,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
mux_case,300,0.1,0.9,15,0,0.2016,8,4.3713,1.6317,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,300,0.37,0.1,15,0,0.2016,8,11.1702,1.3136,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,300,0.37,0.37,15,0,0.2016,8,13.2048,1.4686,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Validation
mux_case,300,0.37,0.63,15,0,0.2016,8,13.4354,1.5551,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,300,0.37,0.9,15,0,0.2016,8,11.446,1.7207,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,300,0.63,0.1,15,0,0.2016,8,25.0423,1.1955,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,300,0.63,0.37,15,0,0.2016,8,25.0385,1.4154,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,300,0.63,0.63,15,0,0.2016,8,25.0348,1.627,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,300,0.63,0.9,15,0,0.2016,8,25.031,1.8469,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,300,0.9,0.1,15,0,0.2016,8,25.2506,1.1955,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
mux_case,300,0.9,0.37,15,0,0.2016,8,25.2452,1.4154,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,300,0.9,0.63,15,0,0.2016,8,25.2399,1.627,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
mux_case,300,0.9,0.9,15,0,0.2016,8,25.2345,1.8469,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,450,0.1,0.1,15,0,0.2016,8,4.474,1.4146,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,450,0.1,0.37,15,0,0.2016,8,5.6798,1.464,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,450,0.1,0.63,15,0,0.2016,8,5.6544,1.555,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Validation
mux_case,450,0.1,0.9,15,0,0.2016,8,4.6182,1.6321,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
mux_case,450,0.37,0.1,15,0,0.2016,8,13.0272,1.3567,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,450,0.37,0.37,15,0,0.2016,8,16.3168,1.4672,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,450,0.37,0.63,15,0,0.2016,8,16.4992,1.5536,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,450,0.37,0.9,15,0,0.2016,8,13.3856,1.6843,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,450,0.63,0.1,15,0,0.2016,8,17.8388,1.299,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,450,0.63,0.37,15,0,0.2016,8,20.4315,1.4679,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,450,0.63,0.63,15,0,0.2016,8,20.709,1.5551,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Validation
mux_case,450,0.63,0.9,15,0,0.2016,8,18.3031,1.7329,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Validation
mux_case,450,0.9,0.1,15,0,0.2016,8,37.5283,1.1955,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,450,0.9,0.37,15,0,0.2016,8,37.5229,1.4154,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,450,0.9,0.63,15,0,0.2016,8,37.5176,1.627,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,450,0.9,0.9,15,0,0.2016,8,37.5122,1.8469,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,600,0.1,0.1,15,0,0.2016,8,4.6072,1.4135,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,600,0.1,0.37,15,0,0.2016,8,5.8238,1.4684,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,600,0.1,0.63,15,0,0.2016,8,5.831,1.5554,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,600,0.1,0.9,15,0,0.2016,8,4.7501,1.6326,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,600,0.37,0.1,15,0,0.2016,8,14.063,1.3826,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,600,0.37,0.37,15,0,0.2016,8,17.8682,1.467,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,600,0.37,0.63,15,0,0.2016,8,18.0327,1.5549,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Validation
mux_case,600,0.37,0.9,15,0,0.2016,8,14.4244,1.6611,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,600,0.63,0.1,15,0,0.2016,8,20.4359,1.331,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,600,0.63,0.37,15,0,0.2016,8,24.7447,1.4694,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,600,0.63,0.63,15,0,0.2016,8,25.1506,1.5541,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
mux_case,600,0.63,0.9,15,0,0.2016,8,20.9216,1.7058,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,600,0.9,0.1,15,0,0.2016,8,24.5737,1.2905,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,600,0.9,0.37,15,0,0.2016,8,27.4131,1.4654,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
mux_case,600,0.9,0.63,15,0,0.2016,8,27.717,1.5563,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,600,0.9,0.9,15,0,0.2016,8,25.1893,1.7397,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,750,0.1,0.1,15,0,0.2016,8,4.706,1.4135,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,750,0.1,0.37,15,0,0.2016,8,5.8913,1.4679,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,750,0.1,0.63,15,0,0.2016,8,5.9289,1.5563,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,750,0.1,0.9,15,0,0.2016,8,4.7957,1.6322,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,750,0.37,0.1,15,0,0.2016,8,14.7053,1.4002,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,750,0.37,0.37,15,0,0.2016,8,18.8251,1.4665,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,750,0.37,0.63,15,0,0.2016,8,18.997,1.5547,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,750,0.37,0.9,15,0,0.2016,8,15.0927,1.6452,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,750,0.63,0.1,15,0,0.2016,8,22.0482,1.3545,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,750,0.63,0.37,15,0,0.2016,8,27.564,1.4676,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,750,0.63,0.63,15,0,0.2016,8,27.853,1.5537,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,750,0.63,0.9,15,0,0.2016,8,22.6519,1.6862,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,750,0.9,0.1,15,0,0.2016,8,27.5324,1.3165,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
mux_case,750,0.9,0.37,15,0,0.2016,8,32.7145,1.4689,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,750,0.9,0.63,15,0,0.2016,8,33.2833,1.5554,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
mux_case,750,0.9,0.9,15,0,0.2016,8,28.2171,1.7182,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
mux_case,900,0.1,0.1,15,0,0.2016,8,4.7455,1.4133,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,900,0.1,0.37,15,0,0.2016,8,5.9084,1.4665,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,900,0.1,0.63,15,0,0.2016,8,6.027,1.5547,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,900,0.1,0.9,15,0,0.2016,8,4.8665,1.6324,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,900,0.37,0.1,15,0,0.2016,8,15.0902,1.4129,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
mux_case,900,0.37,0.37,15,0,0.2016,8,19.3322,1.4671,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,900,0.37,0.63,15,0,0.2016,8,19.6654,1.5556,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
mux_case,900,0.37,0.9,15,0,0.2016,8,15.5548,1.6334,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,900,0.63,0.1,15,0,0.2016,8,23.2989,1.3713,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,900,0.63,0.37,15,0,0.2016,8,29.3985,1.4664,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,900,0.63,0.63,15,0,0.2016,8,29.6512,1.5544,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,900,0.63,0.9,15,0,0.2016,8,23.8151,1.6709,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
mux_case,900,0.9,0.1,15,0,0.2016,8,29.7297,1.3365,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,900,0.9,0.37,15,0,0.2016,8,36.2287,1.4693,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,900,0.9,0.63,15,0,0.2016,8,36.8165,1.5539,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
mux_case,900,0.9,0.9,15,0,0.2016,8,30.5154,1.7017,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,1000,0.1,0.1,15,0,0.2016,8,4.7801,1.4141,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,1000,0.1,0.37,15,0,0.2016,8,5.9406,1.4647,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,1000,0.1,0.63,15,0,0.2016,8,6.0051,1.5573,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,1000,0.1,0.9,15,0,0.2016,8,4.9177,1.6327,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Validation
mux_case,1000,0.37,0.1,15,0,0.2016,8,15.4148,1.4144,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,1000,0.37,0.37,15,0,0.2016,8,19.7715,1.4676,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Validation
mux_case,1000,0.37,0.63,15,0,0.2016,8,19.9656,1.5548,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Validation
mux_case,1000,0.37,0.9,15,0,0.2016,8,15.8734,1.6317,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,1000,0.63,0.1,15,0,0.2016,8,23.8271,1.3808,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,1000,0.63,0.37,15,0,0.2016,8,30.2895,1.4672,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,1000,0.63,0.63,15,0,0.2016,8,30.5581,1.555,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,1000,0.63,0.9,15,0,0.2016,8,24.4354,1.6627,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,1000,0.9,0.1,15,0,0.2016,8,30.8414,1.3475,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,1000,0.9,0.37,15,0,0.2016,8,38.1547,1.4684,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,1000,0.9,0.63,15,0,0.2016,8,38.6544,1.5547,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Validation
mux_case,1000,0.9,0.9,15,0,0.2016,8,31.6428,1.6922,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
mux_case,10,0.1,0.1,15,0,0.2016,8,1.904,292.5974,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Validation
mux_case,10,0.1,0.37,15,0,0.2016,8,1.9022,374.6843,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,10,0.1,0.63,15,0,0.2016,8,1.9004,453.7309,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,10,0.1,0.9,15,0,0.2016,8,1.8986,535.8177,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Test
mux_case,10,0.37,0.1,15,0,0.2016,8,2.2157,292.5974,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,10,0.37,0.37,15,0,0.2016,8,2.2089,374.6843,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Test
mux_case,10,0.37,0.63,15,0,0.2016,8,2.2024,453.7309,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,10,0.37,0.9,15,0,0.2016,8,2.1957,535.8177,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,10,0.63,0.1,15,0,0.2016,8,2.5147,292.5974,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Validation
mux_case,10,0.63,0.37,15,0,0.2016,8,2.5032,374.6843,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,10,0.63,0.63,15,0,0.2016,8,2.4921,453.7309,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,10,0.63,0.9,15,0,0.2016,8,2.4806,535.8177,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,10,0.9,0.1,15,0,0.2016,8,2.8251,292.5974,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,10,0.9,0.37,15,0,0.2016,8,2.8086,374.6843,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,10,0.9,0.63,15,0,0.2016,8,2.7928,453.7309,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Validation
mux_case,10,0.9,0.9,15,0,0.2016,8,2.7764,535.8177,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,50,0.1,0.1,15,0,0.2016,8,9.0456,292.5974,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Test
mux_case,50,0.1,0.37,15,0,0.2016,8,9.0438,374.6843,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Test
mux_case,50,0.1,0.63,15,0,0.2016,8,9.042,453.7309,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Test
mux_case,50,0.1,0.9,15,0,0.2016,8,9.0402,535.8177,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,50,0.37,0.1,15,0,0.2016,8,9.3681,292.5974,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,50,0.37,0.37,15,0,0.2016,8,9.3613,374.6843,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,50,0.37,0.63,15,0,0.2016,8,9.3548,453.7309,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Validation
mux_case,50,0.37,0.9,15,0,0.2016,8,9.3481,535.8177,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Test
mux_case,50,0.63,0.1,15,0,0.2016,8,9.6711,292.5974,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Validation
mux_case,50,0.63,0.37,15,0,0.2016,8,9.6596,374.6843,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Validation
mux_case,50,0.63,0.63,15,0,0.2016,8,9.6485,453.7309,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Validation
mux_case,50,0.63,0.9,15,0,0.2016,8,9.637,535.8177,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,50,0.9,0.1,15,0,0.2016,8,9.9836,292.5974,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,50,0.9,0.37,15,0,0.2016,8,9.9671,374.6843,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Test
mux_case,50,0.9,0.63,15,0,0.2016,8,9.9513,453.7309,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Test
mux_case,50,0.9,0.9,15,0,0.2016,8,9.9349,535.8177,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,100,0.1,0.1,15,0,0.2016,8,7.1563,351.1631,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,100,0.1,0.37,15,0,0.2016,8,8.724,403.2105,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,100,0.1,0.63,15,0,0.2016,8,8.8408,436.2253,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,100,0.1,0.9,15,0,0.2016,8,7.2995,489.4145,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Validation
mux_case,100,0.37,0.1,15,0,0.2016,8,18.2979,292.5974,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,100,0.37,0.37,15,0,0.2016,8,18.2912,374.6843,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,100,0.37,0.63,15,0,0.2016,8,18.2847,453.7309,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,100,0.37,0.9,15,0,0.2016,8,18.278,535.8177,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Validation
mux_case,100,0.63,0.1,15,0,0.2016,8,18.6068,292.5974,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Test
mux_case,100,0.63,0.37,15,0,0.2016,8,18.5953,374.6843,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,100,0.63,0.63,15,0,0.2016,8,18.5843,453.7309,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Validation
mux_case,100,0.63,0.9,15,0,0.2016,8,18.5728,535.8177,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Test
mux_case,100,0.9,0.1,15,0,0.2016,8,18.9233,292.5974,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,100,0.9,0.37,15,0,0.2016,8,18.9069,374.6843,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,100,0.9,0.63,15,0,0.2016,8,18.8911,453.7309,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,100,0.9,0.9,15,0,0.2016,8,18.8747,535.8177,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,200,0.1,0.1,15,0,0.2016,8,8.6056,372.3725,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,200,0.1,0.37,15,0,0.2016,8,10.9934,402.3483,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Validation
mux_case,200,0.1,0.63,15,0,0.2016,8,11.0798,436.4783,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Test
mux_case,200,0.1,0.9,15,0,0.2016,8,8.758,465.9883,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,200,0.37,0.1,15,0,0.2016,8,19.1785,326.4029,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,200,0.37,0.37,15,0,0.2016,8,20.0247,392.8551,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,200,0.37,0.63,15,0,0.2016,8,20.1466,445.729,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,200,0.37,0.9,15,0,0.2016,8,19.4866,513.3087,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,200,0.63,0.1,15,0,0.2016,8,36.4633,292.5974,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Validation
mux_case,200,0.63,0.37,15,0,0.2016,8,36.4518,374.6843,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,200,0.63,0.63,15,0,0.2016,8,36.4408,453.7309,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Test
mux_case,200,0.63,0.9,15,0,0.2016,8,36.4293,535.8177,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Test
mux_case,200,0.9,0.1,15,0,0.2016,8,36.7873,292.5974,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Test
mux_case,200,0.9,0.37,15,0,0.2016,8,36.7709,374.6843,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,200,0.9,0.63,15,0,0.2016,8,36.7551,453.7309,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,200,0.9,0.9,15,0,0.2016,8,36.7387,535.8177,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,300,0.1,0.1,15,0,0.2016,8,9.1993,377.486,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,300,0.1,0.37,15,0,0.2016,8,11.6982,402.1997,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,300,0.1,0.63,15,0,0.2016,8,11.832,436.9985,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,300,0.1,0.9,15,0,0.2016,8,9.4113,459.9,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,300,0.37,0.1,15,0,0.2016,8,24.179,343.3112,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Validation
mux_case,300,0.37,0.37,15,0,0.2016,8,28.5945,402.9686,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,300,0.37,0.63,15,0,0.2016,8,29.0028,436.597,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,300,0.37,0.9,15,0,0.2016,8,24.6371,497.2292,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,300,0.63,0.1,15,0,0.2016,8,54.3107,292.5974,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,300,0.63,0.37,15,0,0.2016,8,54.2992,374.6843,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,300,0.63,0.63,15,0,0.2016,8,54.2882,453.7309,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,300,0.63,0.9,15,0,0.2016,8,54.2767,535.8177,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,300,0.9,0.1,15,0,0.2016,8,54.6405,292.5974,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,300,0.9,0.37,15,0,0.2016,8,54.6241,374.6843,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Validation
mux_case,300,0.9,0.63,15,0,0.2016,8,54.6083,453.7309,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,300,0.9,0.9,15,0,0.2016,8,54.5919,535.8177,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,450,0.1,0.1,15,0,0.2016,8,9.7131,377.5721,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
mux_case,450,0.1,0.37,15,0,0.2016,8,12.3324,401.4997,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Test
mux_case,450,0.1,0.63,15,0,0.2016,8,12.2515,436.4601,uW/nW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
